ds_1,sample_1,ds_2,sample_2,JS,WD,pearson,corr_ratio,theils_u,if_disc_tr-ds1_tst-ds2_fpr,if_disc_tr-ds2_tst-ds1_fpr,ocsvm_disc_tr-ds1_tst-ds2_fpr,ocsvm_disc_tr-ds2_tst-ds1_fpr,if_task_tr-ds1_tst-ds2_f1-macro,if_task_tr-ds2_tst-ds1_f1-macro,if_task_tr-ds1_tst-ds2_f1-micro,if_task_tr-ds2_tst-ds1_f1-micro,if_task_tr-ds1_tst-ds2_f1-weighted,if_task_tr-ds2_tst-ds1_f1-weighted,ocsvm_task_tr-ds1_tst-ds2_f1-macro,ocsvm_task_tr-ds2_tst-ds1_f1-macro,ocsvm_task_tr-ds1_tst-ds2_f1-micro,ocsvm_task_tr-ds2_tst-ds1_f1-micro,ocsvm_task_tr-ds1_tst-ds2_f1-weighted,ocsvm_task_tr-ds2_tst-ds1_f1-weighted,xgb_task_tr-ds1_tst-ds2_f1-macro,xgb_task_tr-ds2_tst-ds1_f1-macro,xgb_task_tr-ds1_tst-ds2_f1-micro,xgb_task_tr-ds2_tst-ds1_f1-micro,xgb_task_tr-ds1_tst-ds2_f1-weighted,xgb_task_tr-ds2_tst-ds1_f1-weighted,model,error_flows,Data Dissimilarity Score,Domain Dissimilarity Score,Data Dissimilarity Score_std,Domain Dissimilarity Score_std
NF-CSE-CIC-IDS2018,step-10000,NF-CSE-CIC-IDS2018,0,0.2479381682152061,0.0205550139429608,0.1263857018171388,0.3678721293459815,0.1001895039446881,0.708,0.8962510024057739,0.5586,0.6731154771451484,0.1061851984268859,0.0252587058047808,0.1188,0.0252606255012028,0.9747703968537719,0.9734060082125474,0.1094967192733971,0.0127150822430859,0.1215,0.0128307939053728,0.9693258580389371,0.9977182526397892,0.0423861852433281,0.0584415584415584,0.0096531998569896,0.0017830609212481,0.9152276295133438,0.8831168831168832,04-gpt2,0.0024,0.45979399785924213,0.8165664326250388,0.29305743519916005,0.36120366945373983
NF-CSE-CIC-IDS2018,step-1000,NF-CSE-CIC-IDS2018,0,0.2680574321242935,0.0243313605744427,0.2350994573234444,0.2853225220403614,0.1032891743261942,0.6738999999999999,0.8919083969465649,0.5717,0.654351145038168,0.1061851984268859,0.0200551753384374,0.1188,0.0201526717557251,0.9747703968537719,0.9702697975378524,0.1061851984268859,0.0057824829354512,0.1188,0.0058015267175572,0.9747703968537719,0.9985245119710716,0.0,0.0222222222222222,0.0,0.0004050632911392,1.0,0.9555555555555556,04-gpt2,0.0175,0.46045351597487827,0.8416272369674319,0.27457050185825044,0.3637460565424689
NF-CSE-CIC-IDS2018,step-1500,NF-CSE-CIC-IDS2018,0,0.278523245131191,0.0283045942844529,0.316638506577681,0.2724127570709186,0.1103089326472646,0.6818,0.8898433552299141,0.5553,0.6503284487114704,0.1061851984268859,0.0199360740754563,0.1188,0.020010106114199,0.9747703968537719,0.9716440727740507,0.1061851984268859,0.0077678344615979,0.1188,0.0077817079332996,0.9747703968537719,0.9958996365306816,0.0,0.0,0.0,0.0,1.0,1.0,04-gpt2,0.0105,0.46939440567105495,0.846797786144611,0.2644456914839435,0.36898684688118394
NF-CSE-CIC-IDS2018,step-2000,NF-CSE-CIC-IDS2018,0,0.2770769073742553,0.0282084586178877,0.3027079199604512,0.2814515439847377,0.1127294460898269,0.6745,0.9001816713766654,0.5687,0.6780379491320145,0.1061851984268859,0.0191534027611959,0.1188,0.0191764230924505,0.9747703968537719,0.9761657965503627,0.1061851984268859,0.009867758909995,0.1188,0.0098909971740008,0.9747703968537719,0.994857354771175,0.006677796327212,0.0,0.0014301036825169,0.0,0.986644407345576,1.0,04-gpt2,0.0092,0.4744231797397439,0.8452011931963795,0.26942802144666633,0.36877994783344703
NF-CSE-CIC-IDS2018,step-2500,NF-CSE-CIC-IDS2018,0,0.2627813764255587,0.0246637764685773,0.2233774285210913,0.2295342335314129,0.0922428033575762,0.7349,0.9209732555801328,0.5529999999999999,0.6845968228433541,0.1061851984268859,0.0134534453661902,0.1188,0.0134727528654735,0.9747703968537719,0.9822216747943526,0.1067997609059044,0.0058224450257867,0.1193,0.0058314900462497,0.9737596836024512,0.9971491456969814,0.0074937552039966,0.0121951219512195,0.0016088666428316,0.0002001801621459,0.9850124895920067,0.975609756097561,04-gpt2,0.0054,0.46267574003239076,0.8419890209481606,0.3000826220816632,0.36899089109270683
NF-CSE-CIC-IDS2018,step-3000,NF-CSE-CIC-IDS2018,0,0.2571609470035215,0.0228121926417148,0.195902227803854,0.1894964865124718,0.1109380956707902,0.6845,0.9148658156598654,0.5550999999999999,0.6865011558950649,0.1061851984268859,0.0184814698088694,0.1188,0.0184943210372901,0.9747703968537719,0.9780219251249938,0.1061851984268859,0.00910691511679,0.1188,0.0091466479043119,0.9747703968537719,0.9970705873241203,0.0,0.0,0.0,0.0,1.0,1.0,04-gpt2,0.0051,0.4493080910681959,0.8471047580223796,0.29824321022264805,0.37147274638657407
NF-CSE-CIC-IDS2018,step-3500,NF-CSE-CIC-IDS2018,0,0.2522953669532577,0.0230270950079063,0.2041688190981586,0.2307705950540102,0.1050801844874471,0.696,0.8856481947098462,0.5654,0.6644875792014483,0.1065540080191062,0.016943892811016,0.1191,0.0169968822287036,0.9741638340588124,0.9759141499201088,0.1061851984268859,0.0080400820236774,0.1188,0.0080458614100372,0.9747703968537719,0.9943292255760684,0.0,0.0131578947368421,0.0,0.000200100050025,1.0,0.9736842105263158,04-gpt2,0.0057,0.450481342438021,0.8426516881335825,0.2868989070883012,0.36921806976528976
NF-CSE-CIC-IDS2018,step-4000,NF-CSE-CIC-IDS2018,0,0.2624693299241198,0.0233187561255089,0.2462417810618395,0.2568415208832895,0.1055096340037582,0.706,0.9072061191626409,0.538,0.6845813204508857,0.1061851984268859,0.021017952204674,0.1188,0.0210346215780998,0.9747703968537719,0.9750114843593282,0.1099858342706051,0.0106272285251215,0.1219,0.0106682769726248,0.9685220304838518,0.9956365080110764,0.0196560196560196,0.017094017094017,0.0042903110475509,0.0003991617603033,0.9606879606879607,0.9658119658119659,04-gpt2,0.0064,0.46335621318581677,0.8352629066011364,0.28500318248393286,0.3656633036783997
NF-CSE-CIC-IDS2018,step-4500,NF-CSE-CIC-IDS2018,0,0.2707566878692553,0.0266004277139479,0.2725180407156923,0.3141487417075607,0.1001987939692793,0.6906,0.9157376719895551,0.5583,0.6840413779250779,0.1061851984268859,0.0191297616660338,0.1188,0.0191824846841418,0.9747703968537719,0.9737641866193905,0.1079044612929297,0.0085258172319841,0.1202,0.008536707843728,0.971943227891656,0.9947212351603957,0.0232558139534883,0.0625,0.005184125849124,0.0011980830670926,0.9534883720930233,0.875,04-gpt2,0.0043,0.4757876642720526,0.8211410598026053,0.2778562386758501,0.3622644238464588
NF-CSE-CIC-IDS2018,step-5000,NF-CSE-CIC-IDS2018,0,0.2619968525060713,0.0254503288907868,0.2608843972550584,0.2792616647563734,0.1092579829275543,0.7091000000000001,0.9037051912842655,0.5502,0.6781805402148811,0.1061851984268859,0.0197703397455018,0.1188,0.0197811025203333,0.9747703968537719,0.9770370298658317,0.1087623322389051,0.0107044615023988,0.1209,0.0107440506074907,0.9705329368361485,0.995446931350685,0.0,0.0258620689655172,0.0,0.0005973715651135,1.0,0.9482758620689656,04-gpt2,0.0041,0.46907332861802553,0.8385947367107719,0.2799346532430248,0.36837106573860634
