ds_1,sample_1,ds_2,sample_2,JS,WD,pearson,corr_ratio,theils_u,if_disc_tr-ds1_tst-ds2_fpr,if_disc_tr-ds2_tst-ds1_fpr,ocsvm_disc_tr-ds1_tst-ds2_fpr,ocsvm_disc_tr-ds2_tst-ds1_fpr,if_task_tr-ds1_tst-ds2_f1-macro,if_task_tr-ds2_tst-ds1_f1-macro,if_task_tr-ds1_tst-ds2_f1-micro,if_task_tr-ds2_tst-ds1_f1-micro,if_task_tr-ds1_tst-ds2_f1-weighted,if_task_tr-ds2_tst-ds1_f1-weighted,ocsvm_task_tr-ds1_tst-ds2_f1-macro,ocsvm_task_tr-ds2_tst-ds1_f1-macro,ocsvm_task_tr-ds1_tst-ds2_f1-micro,ocsvm_task_tr-ds2_tst-ds1_f1-micro,ocsvm_task_tr-ds1_tst-ds2_f1-weighted,ocsvm_task_tr-ds2_tst-ds1_f1-weighted,xgb_task_tr-ds1_tst-ds2_f1-macro,xgb_task_tr-ds2_tst-ds1_f1-macro,xgb_task_tr-ds1_tst-ds2_f1-micro,xgb_task_tr-ds2_tst-ds1_f1-micro,xgb_task_tr-ds1_tst-ds2_f1-weighted,xgb_task_tr-ds2_tst-ds1_f1-weighted,model
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,19,0.13640366327784278,0.0025119488824533725,0.023682748696074257,0.06285169834739858,0.005557989064957769,0.2556,0.2679,0.481,0.5117,0.3467697939310569,0.3504672562172647,0.3581,0.3622000000000001,0.41261747597486165,0.4170226420800429,0.48986648105364106,0.5059581179891289,0.541,0.5626,0.6134849125177696,0.6334943579332758,0.48663555366991934,0.48521217316759535,0.2053163877203974,0.20235967107615302,0.9732711073398387,0.9704243463351907,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,2,0.1279754433881876,0.0008044022386461055,0.0037856627586616808,0.0372956953255853,0.007985577746524043,0.262,0.2822,0.4934,0.5008,0.3579487289621946,0.3681858736264514,0.3686,0.3837,0.42040090200373686,0.44366749422117663,0.5022415816870853,0.5004711159327029,0.5511,0.5552,0.620013294134941,0.6265294277541752,0.48721071863581,0.4813224559896952,0.21382751247327153,0.20039327851269217,0.97442143727162,0.9626449119793903,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,20,0.1363423710737481,0.002841057855630147,0.02086684285625517,0.0626780295280911,0.005295661870785061,0.2656,0.2529,0.5002,0.4944,0.36171439332819305,0.35705236378708205,0.3741,0.3702,0.4290572396542996,0.4271485725194502,0.5012792972072009,0.5012979459960637,0.5527,0.5563,0.6225687406680108,0.6275658351035645,0.48351195383347073,0.4811965811965812,0.2092214394006956,0.2012870933142653,0.9670239076669415,0.9623931623931624,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,21,0.13146673830589412,0.0017035191775978589,0.021288002777614622,0.05260018873726405,0.0030041822407168074,0.2647,0.2732,0.494,0.5016,0.356413959398568,0.35912561607804083,0.3693,0.3726,0.42589840447908134,0.42997299747184553,0.4930693841173465,0.5046053490330472,0.5443,0.5607,0.6160293083654265,0.6316976577914566,0.4844614729672201,0.48346055979643765,0.20348681269557442,0.20378977475867,0.9689229459344401,0.9669211195928753,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,22,0.12804885250480894,0.0006167817160358883,0.02237948972366041,0.0657579659527158,0.004036743395664452,0.2694,0.2673,0.4946,0.4996,0.3626022878372104,0.3504672562172647,0.3756,0.3622000000000001,0.4317049704281761,0.4170226420800429,0.5006185715168026,0.49881743338554896,0.5523,0.553,0.622584814925082,0.6244524357786676,0.4839783603828548,0.48170212765957443,0.20760442699036058,0.20235967107615302,0.9679567207657097,0.9634042553191488,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,23,0.1455276183482709,0.0039336735317031715,0.0447729098616437,0.08174085910475562,0.00326048179165223,0.2615,0.2724,0.4941,0.4976,0.355599067398344,0.3497457029232153,0.3678,0.3613,0.4230411410670903,0.41582969460619096,0.49544938522722093,0.5006966152768346,0.5466,0.5555,0.6176389505418434,0.6268122220167721,0.48310387984981223,0.4836379090522737,0.20684111815664907,0.20343224883804076,0.9662077596996245,0.9672758181045474,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,24,0.1397382162657933,0.0034278590303538146,0.04040435678155692,0.08163058304577725,0.006334679255903928,0.264,0.2574,0.5011,0.4945,0.3631942145603626,0.35391703095508315,0.3748,0.3664,0.42796309419164275,0.42238476908346156,0.5059455673690352,0.497464367334736,0.5566,0.5512,0.6251306065450781,0.6227489127292231,0.48516863063795207,0.48240343347639486,0.21258791062049318,0.20092956739363602,0.9703372612759041,0.9648068669527897,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,25,0.13288913943811367,0.0021635550468365405,0.008249103169529686,0.06259401493579363,0.004869306404649009,0.2558,0.2566,0.4938,0.498,0.3550166965057453,0.35122343786364124,0.3657,0.36310000000000003,0.41778836785271845,0.4181465049202557,0.5012085659752942,0.5000952827596582,0.5513,0.5547,0.6207388354908592,0.6260578740578023,0.48441345365053323,0.48314127187366623,0.21053569836883854,0.20235967107615302,0.9688269073010665,0.9662825437473325,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,26,0.13100995954158617,0.0017966207744338945,0.046822068087264024,0.10825063468193935,0.005659348248240592,0.2723,0.2754,0.5051,0.4908,0.3575234232495965,0.36252849202581233,0.3728,0.3767,0.4341638887107647,0.43499232622782885,0.4977512027514696,0.4954346107785381,0.5553,0.5485,0.6292718808946399,0.6201865464629123,0.4836572438162544,0.48243359040274203,0.1967301473230327,0.2012870933142653,0.9673144876325088,0.9648671808054841,04-real
NF-CSE-CIC-IDS2018,0,NF-CSE-CIC-IDS2018,27,0.12712938259323867,0.0005725434252517672,0.007010143399992179,0.054311908568998,0.005610416463397173,0.2636,0.257,0.5038,0.4914,0.3578775238827772,0.35185903813415453,0.37,0.36390000000000006,0.42503639448270425,0.4192106839633592,0.4996841392852529,0.4975395394781347,0.5524,0.5513,0.6233049438942038,0.6228436516819563,0.48304730012557556,0.48149741824440623,0.20618188315168842,0.20003575259206294,0.9660946002511512,0.9629948364888125,04-real
